Phase,Soil,Comp_Treatment,Rep,Pot,Individual,Species,Biomass,b_count,v_count,Tillers,Total_plants,Cheat_pct,Vent_pct
2,Native,8,3,716,1,BRTE,0.0553,2,0,2,2,100,0
2,Native,8,3,716,2,BRTE,0.0316,2,0,1,2,100,0
2,Native,7,3,717,1,BRTE,0.0832,2,0,2,2,100,0
2,Native,7,3,717,2,BRTE,0.0119,2,0,1,2,100,0
2,Native,6,3,718,1,BRTE,0.1218,2,0,2,2,100,0
2,Native,6,3,718,2,BRTE,0.043,2,0,1,2,100,0
2,Native,1,3,719,1,VEDU,0.0329,0,2,2,2,0,100
2,Native,1,3,719,2,VEDU,0.0475,0,2,3,2,0,100
2,Native,2,3,720,1,VEDU,0.014,0,2,2,2,0,100
2,Native,2,3,720,2,VEDU,0.0339,0,2,3,2,0,100
2,Native,3,3,721,1,VEDU,0.0011,0,3,1,3,0,100
2,Native,3,3,721,2,VEDU,0.0054,0,3,1,3,0,100
2,Native,3,3,721,3,VEDU,0.0244,0,3,3,3,0,100
2,Native,4,3,722,1,VEDU,0.0037,0,5,1,5,0,100
2,Native,4,3,722,2,VEDU,0.0021,0,5,1,5,0,100
2,Native,4,3,722,3,VEDU,0.0037,0,5,1,5,0,100
2,Native,4,3,722,4,VEDU,0.0036,0,5,1,5,0,100
2,Native,4,3,722,5,VEDU,0.0061,0,5,1,5,0,100
2,Native,6,3,723,1,VEDU,0.0045,0,2,1,2,0,100
2,Native,6,3,723,2,VEDU,0.0171,0,2,2,2,0,100
2,Native,7,3,724,1,VEDU,0.0097,0,4,1,4,0,100
2,Native,7,3,724,2,VEDU,0.0076,0,4,2,4,0,100
2,Native,7,3,724,3,VEDU,0.0111,0,4,2,4,0,100
2,Native,7,3,724,4,VEDU,0.0123,0,4,3,4,0,100
2,Native,8,3,725,1,VEDU,0.0076,0,7,1,7,0,100
2,Native,8,3,725,2,VEDU,0.0152,0,7,2,7,0,100
2,Native,8,3,725,3,VEDU,0.0058,0,7,1,7,0,100
2,Native,8,3,725,4,VEDU,0.0081,0,7,1,7,0,100
2,Native,8,3,725,5,VEDU,0.0088,0,7,2,7,0,100
2,Native,8,3,725,6,VEDU,0.0109,0,7,2,7,0,100
2,Native,8,3,725,7,VEDU,0.0146,0,7,2,7,0,100
2,Native,11,3,726,1,VEDU,0.0008,0,3,1,3,0,100
2,Native,11,3,726,2,VEDU,0.0048,0,3,1,3,0,100
2,Native,11,3,726,3,VEDU,0.002,0,3,1,3,0,100
2,Native,12,3,727,1,VEDU,0.0061,0,3,1,3,0,100
2,Native,12,3,727,2,VEDU,0.0055,0,3,1,3,0,100
2,Native,12,3,727,3,VEDU,0.0072,0,3,1,3,0,100
2,Native,14,3,728,1,VEDU,0.0039,0,1,1,1,0,100
2,Native,15,3,729,1,VEDU,0.0096,0,1,2,1,0,100
2,Native,16,3,730,1,VEDU,0.0048,0,2,1,2,0,100
2,Native,16,3,730,2,VEDU,0.0109,0,2,2,2,0,100
2,Native,19,3,731,1,VEDU,0.0354,0,1,4,1,0,100
2,VEDU,0,1,732,1,BRTE,0.1954,1,0,2,1,100,0
2,VEDU,5,1,733,1,BRTE,0.0825,2,0,2,2,100,0
2,VEDU,5,1,733,2,BRTE,0.0795,2,0,2,2,100,0
2,VEDU,6,1,734,1,BRTE,0.0865,2,0,3,2,100,0
2,VEDU,6,1,734,2,BRTE,0.0469,2,0,1,2,100,0
2,VEDU,7,1,735,1,BRTE,0.1022,2,0,2,2,100,0
2,VEDU,7,1,735,2,BRTE,0.1594,2,0,2,2,100,0
2,VEDU,8,1,736,1,BRTE,0.0852,2,0,2,2,100,0
2,VEDU,8,1,736,2,BRTE,0.0307,2,0,1,2,100,0
2,VEDU,9,1,737,1,BRTE,0.1221,3,0,3,3,100,0
2,VEDU,9,1,737,3,BRTE,0.1095,3,0,3,3,100,0
2,VEDU,9,1,737,4,BRTE,0.1705,3,0,3,3,100,0
2,VEDU,10,1,738,1,BRTE,0.0326,3,0,1,3,100,0
2,VEDU,10,1,738,2,BRTE,0.0364,3,0,1,3,100,0
2,VEDU,10,1,738,3,BRTE,0.0125,3,0,1,3,100,0
2,VEDU,11,1,739,1,BRTE,0.0537,3,0,2,3,100,0
2,VEDU,11,1,739,2,BRTE,0.0455,3,0,1,3,100,0
2,VEDU,11,1,739,3,BRTE,0.0421,3,0,1,3,100,0
2,VEDU,12,1,740,1,BRTE,0.0747,5,0,2,5,100,0
2,VEDU,12,1,740,2,BRTE,0.0518,5,0,1,5,100,0
2,VEDU,12,1,740,3,BRTE,0.0429,5,0,1,5,100,0
2,VEDU,12,1,740,4,BRTE,0.0313,5,0,1,5,100,0
2,VEDU,12,1,740,5,BRTE,0.0249,5,0,1,5,100,0
2,VEDU,13,1,741,1,BRTE,0.04,8,0,1,8,100,0
2,VEDU,13,1,741,2,BRTE,0.0365,8,0,1,8,100,0
2,VEDU,13,1,741,3,BRTE,0.0234,8,0,1,8,100,0
2,VEDU,13,1,741,4,BRTE,0.0932,8,0,3,8,100,0
2,VEDU,13,1,741,5,BRTE,0.0414,8,0,1,8,100,0
2,VEDU,13,1,741,6,BRTE,0.0223,8,0,1,8,100,0
2,VEDU,13,1,741,7,BRTE,0.0267,8,0,1,8,100,0
2,VEDU,13,1,741,8,BRTE,0.0826,8,0,2,8,100,0
2,VEDU,14,1,742,1,BRTE,0.0238,9,0,1,9,100,0
2,VEDU,14,1,742,2,BRTE,0.0124,9,0,1,9,100,0
2,VEDU,14,1,742,3,BRTE,0.0116,9,0,1,9,100,0
2,VEDU,14,1,742,4,BRTE,0.0251,9,0,1,9,100,0
2,VEDU,14,1,742,5,BRTE,0.023,9,0,1,9,100,0
2,VEDU,14,1,742,6,BRTE,0.0229,9,0,1,9,100,0
2,VEDU,14,1,742,7,BRTE,0.0172,9,0,1,9,100,0
2,VEDU,14,1,742,8,BRTE,0.0109,9,0,1,9,100,0
2,VEDU,14,1,742,9,BRTE,0.0099,9,0,1,9,100,0
2,VEDU,15,1,743,1,BRTE,0.0291,10,0,1,10,100,0
2,VEDU,15,1,743,2,BRTE,0.0171,10,0,1,10,100,0
2,VEDU,15,1,743,3,BRTE,0.0136,10,0,1,10,100,0
2,VEDU,15,1,743,4,BRTE,0.0384,10,0,1,10,100,0
2,VEDU,15,1,743,5,BRTE,0.0195,10,0,1,10,100,0
2,VEDU,15,1,743,6,BRTE,0.0122,10,0,1,10,100,0
2,VEDU,15,1,743,7,BRTE,0.0312,10,0,2,10,100,0
2,VEDU,15,1,743,8,BRTE,0.0213,10,0,1,10,100,0
2,VEDU,15,1,743,9,BRTE,0.0134,10,0,1,10,100,0
2,VEDU,15,1,743,10,BRTE,0.0047,10,0,1,10,100,0
2,VEDU,16,1,744,1,BRTE,0.0486,8,0,1,8,100,0
2,VEDU,16,1,744,2,BRTE,0.0538,8,0,2,8,100,0
2,VEDU,16,1,744,3,BRTE,0.0662,8,0,2,8,100,0
2,VEDU,16,1,744,4,BRTE,0.0634,8,0,1,8,100,0
2,VEDU,16,1,744,5,BRTE,0.0286,8,0,1,8,100,0
2,VEDU,16,1,744,6,BRTE,0.0392,8,0,2,8,100,0
2,VEDU,16,1,744,7,BRTE,0.029,8,0,1,8,100,0
2,VEDU,16,1,744,8,BRTE,0.0221,8,0,1,8,100,0
2,VEDU,17,1,745,16,BRTE,0.0978,1,0,3,1,100,0
2,VEDU,18,1,746,1,BRTE,0.1117,1,0,3,1,100,0
2,VEDU,0,1,747,1,VEDU,0.0288,0,1,3,1,0,100
2,VEDU,0,1,748,1,VEDU,0.0031,0,1,1,1,0,100
2,VEDU,0,1,749,1,VEDU,0.0251,0,1,2,1,0,100
2,VEDU,0,1,750,1,VEDU,0.0066,0,1,1,1,0,100
2,VEDU,0,1,751,1,VEDU,0.0593,0,1,4,1,0,100
2,VEDU,0,1,752,1,VEDU,0.0143,0,1,1,1,0,100
2,VEDU,0,1,753,1,VEDU,0.0026,0,1,1,1,0,100
2,VEDU,0,1,754,1,VEDU,0.0155,0,1,1,1,0,100
2,VEDU,1,1,755,1,VEDU,0.0806,0,1,5,1,0,100
2,VEDU,2,1,756,1,VEDU,0.0262,0,3,1,3,0,100
2,VEDU,2,1,756,1,VEDU,0.0123,0,3,2,3,0,100
2,VEDU,2,1,756,1,VEDU,0.0211,0,3,3,3,0,100
2,VEDU,3,1,757,1,VEDU,0.0578,0,6,2,6,0,100
2,VEDU,3,1,757,2,VEDU,0.0039,0,6,1,6,0,100
2,VEDU,3,1,757,3,VEDU,0.0036,0,6,1,6,0,100
2,VEDU,3,1,757,4,VEDU,0.0261,0,6,3,6,0,100
2,VEDU,3,1,757,5,VEDU,0.0136,0,6,2,6,0,100
2,VEDU,3,1,757,6,VEDU,0.0018,0,6,1,6,0,100
2,VEDU,4,1,758,1,VEDU,0.0235,0,14,2,14,0,100
2,VEDU,4,1,758,2,VEDU,0.0227,0,14,3,14,0,100
2,VEDU,4,1,758,5,VEDU,0.0056,0,14,1,14,0,100
2,VEDU,4,1,758,6,VEDU,0.0204,0,14,3,14,0,100
2,VEDU,4,1,758,7,VEDU,0.0142,0,14,2,14,0,100
2,VEDU,4,1,758,8,VEDU,0.017,0,14,3,14,0,100
2,VEDU,4,1,758,9,VEDU,0.0176,0,14,2,14,0,100
2,VEDU,4,1,758,10,VEDU,0.0203,0,14,2,14,0,100
2,VEDU,4,1,758,11,VEDU,0.0112,0,14,2,14,0,100
2,VEDU,4,1,758,12,VEDU,0.017,0,14,2,14,0,100
2,VEDU,4,1,758,13,VEDU,0.0151,0,14,2,14,0,100
2,VEDU,4,1,758,14,VEDU,0.0234,0,14,3,14,0,100
2,VEDU,4,1,758,15,VEDU,0.0201,0,14,2,14,0,100
2,VEDU,4,1,758,16,VEDU,0.0021,0,14,1,14,0,100
2,VEDU,6,1,759,1,VEDU,0.0048,0,2,1,2,0,100
2,VEDU,6,1,759,2,VEDU,0.0306,0,2,4,2,0,100
2,VEDU,7,1,780,1,VEDU,0.0078,0,3,1,3,0,100
2,VEDU,7,1,780,2,VEDU,0.022,0,3,3,3,0,100
2,VEDU,7,1,780,3,VEDU,0.0139,0,3,2,3,0,100
2,VEDU,8,1,781,1,VEDU,0.0135,0,8,2,8,0,100
2,VEDU,8,1,781,2,VEDU,0.0032,0,8,1,8,0,100
2,VEDU,8,1,781,3,VEDU,0.0179,0,8,3,8,0,100
2,VEDU,8,1,781,4,VEDU,0.0057,0,8,1,8,0,100
2,VEDU,8,1,781,5,VEDU,0.0123,0,8,2,8,0,100
2,VEDU,8,1,781,6,VEDU,0.0083,0,8,1,8,0,100
2,VEDU,8,1,781,7,VEDU,0.0104,0,8,2,8,0,100
2,VEDU,8,1,781,8,VEDU,0.0127,0,8,2,8,0,100
2,VEDU,10,1,782,1,VEDU,0.0107,0,2,1,2,0,100
2,VEDU,10,1,782,2,VEDU,0.0077,0,2,1,2,0,100
2,VEDU,11,1,783,1,VEDU,0.0049,0,4,1,4,0,100
2,VEDU,11,1,783,2,VEDU,0.0055,0,4,1,4,0,100
2,VEDU,11,1,783,3,VEDU,0.009,0,4,2,4,0,100
2,VEDU,11,1,783,4,VEDU,0.0103,0,4,1,4,0,100
2,VEDU,12,1,784,1,VEDU,0.0152,0,5,2,5,0,100
2,VEDU,12,1,784,2,VEDU,0.0114,0,5,2,5,0,100
2,VEDU,12,1,784,3,VEDU,0.002,0,5,1,5,0,100
2,VEDU,12,1,784,4,VEDU,0.0062,0,5,1,5,0,100
2,VEDU,12,1,784,5,VEDU,0.0007,0,5,1,5,0,100
2,VEDU,14,1,785,1,VEDU,0.0037,0,2,1,2,0,100
2,VEDU,14,1,785,2,VEDU,0.0073,0,2,2,2,0,100
2,VEDU,15,1,786,1,VEDU,0.0011,0,8,1,8,0,100
2,VEDU,15,1,786,2,VEDU,0.0013,0,8,1,8,0,100
2,VEDU,15,1,786,3,VEDU,0.0025,0,8,1,8,0,100
2,VEDU,15,1,786,4,VEDU,0.0014,0,8,1,8,0,100
2,VEDU,15,1,786,5,VEDU,0.0067,0,8,1,8,0,100
2,VEDU,15,1,786,6,VEDU,0.0046,0,8,1,8,0,100
2,VEDU,15,1,786,7,VEDU,0.0066,0,8,1,8,0,100
2,VEDU,15,1,786,8,VEDU,0.0059,0,8,1,8,0,100
2,VEDU,16,1,787,1,VEDU,0.0039,0,6,1,6,0,100
2,VEDU,16,1,787,2,VEDU,0.0062,0,6,1,6,0,100
2,VEDU,16,1,787,3,VEDU,0.0073,0,6,2,6,0,100
2,VEDU,16,1,787,4,VEDU,0.0083,0,6,1,6,0,100
2,VEDU,16,1,787,5,VEDU,0.0124,0,6,2,6,0,100
2,VEDU,16,1,787,6,VEDU,0.0055,0,6,1,6,0,100
2,VEDU,19,1,788,1,VEDU,0.0362,0,1,3,1,0,100
2,VEDU,2,1,789,4,VEDU,0.0544,0,1,5,1,0,100
2,VEDU,0,2,790,1,BRTE,0.0986,1,0,3,1,100,0
2,VEDU,0,2,791,1,BRTE,0.07,1,0,2,1,100,0
2,VEDU,0,2,792,1,BRTE,0.3163,1,0,3,1,100,0
2,VEDU,0,2,793,1,BRTE,0.2815,1,0,3,1,100,0
2,VEDU,0,2,794,1,BRTE,0.0611,1,0,1,1,100,0
2,VEDU,0,2,795,1,BRTE,0.2489,1,0,2,1,100,0
2,VEDU,0,2,796,1,BRTE,0.2383,1,0,3,1,100,0
2,VEDU,0,2,797,1,BRTE,0.1487,1,0,2,1,100,0
2,VEDU,0,2,798,1,BRTE,0.2016,1,0,4,1,100,0
,VEDU,5,2,799,1,BRTE,0.3088,2,0,3,2,100,0
2,VEDU,5,2,799,2,BRTE,0.0163,2,0,1,2,100,0
2,VEDU,6,2,800,1,BRTE,0.0975,2,0,2,2,100,0
2,VEDU,6,2,800,2,BRTE,0.3031,2,0,2,2,100,0
2,VEDU,7,2,801,1,BRTE,0.1753,2,0,2,2,100,0
2,VEDU,7,2,801,2,BRTE,0.1664,2,0,3,2,100,0
2,VEDU,8,2,802,1,BRTE,0.0651,2,0,1,2,100,0
2,VEDU,8,2,802,2,BRTE,0.1032,2,0,2,2,100,0
2,VEDU,9,2,803,1,BRTE,0.0478,4,0,1,4,100,0
2,VEDU,9,2,803,2,BRTE,0.0464,4,0,1,4,100,0
2,VEDU,9,2,803,3,BRTE,0.078,4,0,2,4,100,0
2,VEDU,9,2,803,4,BRTE,0.0628,4,0,1,4,100,0
2,VEDU,12,2,804,1,BRTE,0.0249,5,0,1,5,100,0
2,VEDU,12,2,804,2,BRTE,0.0755,5,0,2,5,100,0
2,VEDU,12,2,804,3,BRTE,0.0972,5,0,2,5,100,0
2,VEDU,12,2,804,4,BRTE,0.0719,5,0,2,5,100,0
2,VEDU,12,2,804,5,BRTE,0.1313,5,0,2,5,100,0
2,VEDU,13,2,805,1,BRTE,0.0162,8,0,1,8,100,0
2,VEDU,13,2,805,2,BRTE,0.0089,8,0,1,8,100,0
2,VEDU,13,2,805,3,BRTE,0.0103,8,0,1,8,100,0
2,VEDU,13,2,805,4,BRTE,0.0601,8,0,1,8,100,0
2,VEDU,13,2,805,5,BRTE,0.0153,8,0,1,8,100,0
2,VEDU,13,2,805,6,BRTE,0.0315,8,0,1,8,100,0
2,VEDU,13,2,805,7,BRTE,0.0428,8,0,1,8,100,0
2,VEDU,13,2,805,8,BRTE,0.0797,8,0,2,8,100,0
2,VEDU,14,2,806,1,BRTE,0.0219,10,0,1,10,100,0
2,VEDU,14,2,806,2,BRTE,0.0135,10,0,1,10,100,0
2,VEDU,14,2,806,3,BRTE,0.0373,10,0,2,10,100,0
2,VEDU,14,2,806,4,BRTE,0.0143,10,0,1,10,100,0
2,VEDU,14,2,806,5,BRTE,0.0121,10,0,1,10,100,0
2,VEDU,14,2,806,6,BRTE,0.0077,10,0,1,10,100,0
2,VEDU,14,2,806,7,BRTE,0.0195,10,0,1,10,100,0
2,VEDU,14,2,806,8,BRTE,0.0282,10,0,1,10,100,0
2,VEDU,14,2,806,9,BRTE,0.0235,10,0,1,10,100,0
2,VEDU,14,2,806,10,BRTE,0.0144,10,0,1,10,100,0
2,VEDU,16,2,807,1,BRTE,0.0231,13,0,1,13,100,0
2,VEDU,16,2,807,2,BRTE,0.014,13,0,1,13,100,0
2,VEDU,16,2,807,3,BRTE,0.0083,13,0,1,13,100,0
2,VEDU,16,2,807,4,BRTE,0.0209,13,0,1,13,100,0
2,VEDU,16,2,807,5,BRTE,0.0091,13,0,1,13,100,0
2,VEDU,16,2,807,6,BRTE,0.0213,13,0,1,13,100,0
2,VEDU,16,2,807,7,BRTE,0.0057,13,0,1,13,100,0
2,VEDU,16,2,807,8,BRTE,0.0291,13,0,1,13,100,0
2,VEDU,16,2,807,9,BRTE,0.0111,13,0,1,13,100,0
2,VEDU,16,2,807,10,BRTE,0.0207,13,0,1,13,100,0
2,VEDU,16,2,807,11,BRTE,0.0221,13,0,1,13,100,0
2,VEDU,16,2,807,12,BRTE,0.0135,13,0,1,13,100,0
2,VEDU,16,2,807,13,BRTE,0.0115,13,0,1,13,100,0
2,VEDU,17,2,808,8,BRTE,0.0195,5,0,1,5,100,0
2,VEDU,17,2,808,9,BRTE,0.0194,5,0,1,5,100,0
2,VEDU,17,2,808,10,BRTE,0.0357,5,0,2,5,100,0
2,VEDU,17,2,808,11,BRTE,0.0171,5,0,1,5,100,0
2,VEDU,17,2,808,12,BRTE,0.0162,5,0,1,5,100,0
2,VEDU,18,2,809,1,BRTE,0.1227,1,0,2,1,100,0
2,VEDU,0,2,810,1,VEDU,0.0538,0,1,3,1,0,100
2,VEDU,0,2,811,1,VEDU,0.0051,0,1,1,1,0,100
2,VEDU,0,2,812,1,VEDU,0.0104,0,1,1,1,0,100
2,VEDU,0,2,813,1,VEDU,0.0129,0,1,1,1,0,100
2,VEDU,0,2,814,1,VEDU,0.0356,0,1,4,1,0,100
2,VEDU,0,2,815,1,VEDU,0.0073,0,1,1,1,0,100
2,VEDU,0,2,816,1,VEDU,0.0046,0,1,1,1,0,100
2,VEDU,0,2,817,1,VEDU,0.0078,0,1,2,1,0,100
2,VEDU,0,2,818,1,VEDU,0.0782,0,1,3,1,0,100
2,VEDU,2,2,819,1,VEDU,0.0198,0,1,3,1,0,100
2,VEDU,3,2,820,1,VEDU,0.0065,0,8,1,8,0,100
2,VEDU,3,2,820,2,VEDU,0.0291,0,8,4,8,0,100
2,VEDU,3,2,820,3,VEDU,0.0652,0,8,5,8,0,100
2,VEDU,3,2,820,4,VEDU,0.0229,0,8,2,8,0,100
2,VEDU,3,2,820,5,VEDU,0.0092,0,8,1,8,0,100
2,VEDU,3,2,820,6,VEDU,0.0121,0,8,1,8,0,100
2,VEDU,3,2,820,7,VEDU,0.0116,0,8,2,8,0,100
2,VEDU,3,2,820,8,VEDU,0.0105,0,8,2,8,0,100
2,VEDU,4,2,821,1,VEDU,0.0662,0,15,5,15,0,100
2,VEDU,4,2,821,2,VEDU,0.0104,0,15,3,15,0,100
2,VEDU,4,2,821,3,VEDU,0.0336,0,15,4,15,0,100
2,VEDU,4,2,821,4,VEDU,0.0298,0,15,3,15,0,100
2,VEDU,4,2,821,5,VEDU,0.0214,0,15,2,15,0,100
2,VEDU,4,2,821,6,VEDU,0.0768,0,15,4,15,0,100
2,VEDU,4,2,821,7,VEDU,0.0476,0,15,3,15,0,100
2,VEDU,4,2,821,8,VEDU,0.0262,0,15,2,15,0,100
2,VEDU,4,2,821,9,VEDU,0.0532,0,15,4,15,0,100
2,VEDU,4,2,821,10,VEDU,0.0211,0,15,3,15,0,100
2,VEDU,4,2,821,11,VEDU,0.0144,0,15,1,15,0,100
2,VEDU,4,2,821,12,VEDU,0.0298,0,15,3,15,0,100
2,VEDU,4,2,821,13,VEDU,0.0302,0,15,4,15,0,100
2,VEDU,4,2,821,14,VEDU,0.0217,0,15,2,15,0,100
2,VEDU,4,2,821,15,VEDU,0.0096,0,15,1,15,0,100
2,VEDU,7,2,822,1,VEDU,0.013,0,5,2,5,0,100
2,VEDU,7,2,822,2,VEDU,0.0089,0,5,1,5,0,100
2,VEDU,7,2,822,3,VEDU,0.0226,0,5,2,5,0,100
2,VEDU,7,2,822,4,VEDU,0.0477,0,5,3,5,0,100
2,VEDU,7,2,822,5,VEDU,0.06,0,5,3,5,0,100
2,VEDU,8,2,823,1,VEDU,0.0287,0,2,3,2,0,100
2,VEDU,8,2,823,2,VEDU,0.0484,0,2,4,2,0,100
2,VEDU,12,2,824,1,VEDU,0.0065,0,6,1,6,0,100
2,VEDU,12,2,824,2,VEDU,0.0038,0,6,1,6,0,100
2,VEDU,12,2,824,3,VEDU,0.0153,0,6,2,6,0,100
2,VEDU,12,2,824,4,VEDU,0.0053,0,6,1,6,0,100
2,VEDU,12,2,824,5,VEDU,0.0054,0,6,1,6,0,100
2,VEDU,12,2,824,6,VEDU,0.007,0,6,1,6,0,100
2,VEDU,13,2,825,1,VEDU,0.004,0,1,1,1,0,100
2,VEDU,16,2,826,1,VEDU,0.0056,0,8,2,8,0,100
2,VEDU,16,2,826,2,VEDU,0.0061,0,8,1,8,0,100
2,VEDU,16,2,826,3,VEDU,0.0061,0,8,1,8,0,100
2,VEDU,16,2,826,4,VEDU,0.0019,0,8,1,8,0,100
2,VEDU,16,2,826,5,VEDU,0.001,0,8,1,8,0,100
2,VEDU,16,2,826,6,VEDU,0.0049,0,8,1,8,0,100
2,VEDU,16,2,826,7,VEDU,0.0035,0,8,1,8,0,100
2,VEDU,16,2,826,8,VEDU,0.0022,0,8,1,8,0,100
2,VEDU,19,2,827,1,VEDU,0.0382,0,1,1,1,0,100
